Revenue,Gross Profit,Short-term debt,Net Income,Total assets,2019 PRICE VAR [%]
3198951000,591395000,16527000,-425391000,3807064000,112.0735252
3440000000,1961000000,1035000000,567000000,21223000000,40.89712106
184064833.6,100630680.2,11940086.83,20688567.29,330068596.2,-12.8429006
8409215000,1581551000,937131000,273298000,13347808000,15.82973948
238340000,73647000,0,-24885000,136580000,57.54717427
1754268000,595206000,191363000,258442000,6963327000,31.76806204
454272000,182631000,0,24195000,593587000,25.66126774
720941389.3,497984370.5,0,168872503.6,1200092041,-33.66591599
149885000,101296000,6015000,-10839000,483198000,30.47131162
3366366000,2271352000,815561000,452053000,13230774000,79.16295197
2802326000,1386348000,0,268256000,2368721000,20.79441105
366561000,228286000,0,-13199000,314433000,-22.03608232
2860849000,349945000,25000000,203664000,5967503000,35.50214994
1641338000,287369000,1004409000,17663000,5956577000,27.21812415
520193000,300667000,7074000,28667000,739850000,52.68518516
937237000,319236000,16639000,128833000,964472000,163.0428557
195670000,93473000,0,9842000,198925000,64.51612469
250991000,216370000,0,-113575000,259122000,-59.64022197
346639000,313641000,47627000,-282368000,332050000,53.1034765
875059000,425239000,7500000,66130000,1114362000,64.61581533
2044312000,590359000,4500000,-12183000,1316707000,117.1717252
2919100000,1273600000,0,149900000,3252700000,26.04064686
1399074000,787202000,30468000,-50834000,3535261000,-58.80543012
408897000,393541000,0,110993000,977811000,-27.61672572
27154219,5379561,13657572,-32233881,49425880,-98.76041661
7651200000,3576300000,455400000,718700000,11980900000,-11.42701777
280413000,114736000,1642000,-39128000,291245000,15.61798206
6176000,6176000,0,-88853000,409041000,87.17077171
83867594,54150744,0,-9162162,693632380,1.557201095
12728865979,2977835052,557989690.7,304123711.3,13620876289,1.3575745
2663400000,864600000,132600000,63700000,3054500000,74.32290325
78626000,25096000,0,-102562000,170275000,-30.54054324
103269000,85753000,106000,-95304000,190300000,171.5827435
65201000,65201000,0,-27379000,214452000,125.5813902
2419929000,1427365000,178000,593794000,3727426000,27.39217558
12474000,12474000,61000,-53595000,130939000,52.4096399
2090100000,656400000,46800000,44000000,2551800000,60.59808887
2075108000,979476000,3986000,392896000,2614246000,67.96766229
698196000,313691000,170011000,65584000,2837704000,13.03057254
183013000,105837000,0,-130835000,2270251000,48.74476971
5796302000,5796302000,645801000,1836028000,1.20097E+11,20.17304465
2266096000,840067000,31416000,226373000,3855879000,37.51012651
1798000000,943500000,45200000,380800000,3008400000,15.00422018
1350145000,690849000,0,267085000,1419447000,36.00442805
16318400000,9089500000,350600000,484500000,10025500000,36.93123681
1722380000,433643000,16567000,137057000,1632867000,13.68577317
343374000,174885000,2750000,40518000,439831000,32.57918471
248920000,194250000,0,3641000,534434000,-1.131128816
1436613000,807737000,235900000,85642000,6865551000,29.17138752
282300000,124200000,86200000,37200000,1024500000,6.880727172
1144549000,1144549000,0,465339000,25731354000,21.8106077
384997000,208774000,0,-26199000,738831000,20.29478485
1077032000,431647000,10158000,127594000,1038199000,-1.41887161
435828000,120884000,68000,-8994000,450226000,1.203210593
5506190000,978269000,1204605000,139062000,3201350000,32.75256179
226743000,141818000,0,-49451000,233180000,44.18867579
22046000,21408000,26397000,-11895000,100570000,-3.448280681
7159000000,1915500000,194600000,467400000,5177500000,48.2801692
1330354000,302481000,48855000,62007000,1043242000,68.02099092
332725000,90364000,5069000,39653000,176924000,-18.09672192
375941000,138250000,93815000,-46927000,1863856000,111.9292783
1396893000,794862000,297645000,136429000,5782576000,16.40471576
8635000000,1987000000,0,996000000,11602000000,5.6632761
2754280000,2014558000,1867000,1711031000,10928270000,13.06850017
2677724000,1410527000,264835000,270567000,5534792000,-33.90074251
603704000,476757000,0,-37120000,844750000,35.00275256
1506400000,294200000,30800000,30000000,1371300000,31.00629197
30481897,30481897,0,-96967830,131113265,-21.80094511
517811000,517811000,0,195184000,10773178000,22.03397184
267465000,87773000,28217000,-2146000,466840000,-25.1889167
2056007000,1039091000,462000,95235000,5911462000,57.15414543
2541488000,1340137000,126427000,-3478000,1575198000,-52.53012088
2619996000,1092746000,0,290915000,5200334000,47.83818958
1821592000,353908000,0,-206070000,461219000,-50.10615617
619225000,205496000,6923000,84040000,485254000,22.07404395
436000,-171000,0,-6598000,11239000,-36.49635024
518859000,468215000,170000000,293703000,852843000,48.72709868
2734200000,935800000,43500000,180300000,1976600000,36.14100542
379878000,212364000,71678000,5882000,2638778000,47.02675054
18515082,6661583,713427,1464969,15279786,-62.28070084
4603000,3573000,0,-34803000,49827000,-63.99999857
8057600000,5715000000,0,251000000,41089300000,48.68463105
1092584000,555428000,0,87992000,766961000,-36.1054992
651561000,299227000,166844000,58397000,3022137000,25.55973558
660660000,207369000,2298000,6420000,732410000,65.57553972
6110043000,2550885000,13164000,384852000,2812829000,42.37636961
4269500000,888700000,1200000,305900000,3382000000,46.43563193
544392000,372796000,0,77922000,1853667000,38.01041141
3828923000,3634924000,81228000,196210000,2826692000,31.67567824
197196000,136294000,35000,42431000,458607000,14.18413574
886030000,292820000,0,47057000,4600726000,-5.854764539
93803000,93803000,936542000,63075000,3361881000,11.07505463
495520000,274670000,0,162734000,1997917000,-2.332694169
39750300000,1018500000,41100000,127700000,5676900000,106.0701323
941394000,941394000,13000,195513000,23351119000,12.9682167
159334760,92808343,65067569,-20400686,1736110156,165.9793657
1883029000,811308000,0,-160082000,3298509000,-37.36694641
294490000,165145000,0,-95751000,889873000,132.6941147
212958000,212958000,0,-86420000,880598000,-6.394588225
3632656176,3632656176,1853000,1171725000,52136235588,2.602735781
5159200000,1321000000,41300000,265300000,4291500000,30.53432294
8611000000,7170000000,814000000,-643000000,23659000000,-63.67347068
138722000,106927000,0,46762000,1551458000,35.22504756
497002000,120342000,0,27613000,365768000,17.50359413
498264000,221947000,131000,-70272000,277858000,256.8047341
499101000,499101000,0,116998000,11408006000,13.67811075
848606000,466864000,7500000,44841000,1615305000,26.5072703
4904000000,3606000000,164000000,663000000,8059000000,34.36606415
311233000,306845000,0,71695000,9833425000,25.24986417
316159000,94445000,28155000,-11627000,339937000,431.0975357
469679000,469679000,0,166261000,12730285000,11.99038838
1895900000,346500000,273100000,137300000,2490100000,34.17573166
828635000,828635000,0,158309000,805014000,59.38124105
362400000,221168000,0,-110329000,2405114000,0.490259759
403558000,209209000,7175000,-21035000,510835000,62.16216806
3521627000,1254764000,14561000,598995000,6797687000,19.65792622
675574000,427562000,23155000,53793000,799167000,12.99408
2300314000,834236000,1018000,88644000,1597135000,-27.06229059
262213000,179433000,0,31439000,3958780000,16.02199562
12926000,12926000,0,-98418000,228454000,188.6002155
927401000,309874000,0,26802000,499510000,76.04484933
2507878000,357478000,7101000,104459000,1369549000,35.93094252
879091000,310783000,0,87651000,1279344000,24.70506653
4942894477,746406111.1,428229019.6,106137156.9,11849582647,57.86428365
1878589000,1878589000,1697000,-200248000,1574094000,-69.35897418
204113000,95968000,0,17923000,150420000,55.00968907
593749000,495168000,0,112170000,786375000,-44.96386597
3878000000,2122000000,499000000,165000000,5824000000,67.09540917
2848000000,1394200000,182500000,252400000,4360000000,34.57917723
1208425000,611185000,3000000,20381000,2130061000,-1.627960013
915436000,627566000,0,241907000,6289644000,14.67932041
2254668000,1235965000,33289000,377375000,3421012000,40.56479036
232468000,124959000,2289000,9080000,455185000,14.19355067
210179181,45019095,49160890,-42939001,844759801,95.04311317
442000000,442000000,14000000,5000000,1805000000,18.30196927
1907672000,446643000,0,47523000,1372930000,1.0349205
191232000,107906000,0,26288000,1659336000,63.62013093
538031000,538031000,0,172595000,13986660000,9.285467892
471447000,261019000,84000,23351000,223102000,-58.80281709
3883900000,1111200000,300800000,359000000,1817200000,14.20198446
366163000,100401000,23240000,13489000,827730000,36.90476334
457939581.7,269248644.5,0,74438419.83,424786986.8,-17.37345834
102397000,37047000,0,9654000,223524000,-3.333335453
213312000,151396000,6250000,31903000,238603000,47.61670935
17585496183,17585496183,2821118391,4160305344,5.90876E+11,23.61908511
142116000,120317000,1853000,23653000,1369343500,19.61298352
498264000,221947000,1380459.77,-190891954,197412643.7,53.07582489
1842912000,655991000,0,240256000,1611802000,85.5843284
851794000,337562000,10480000,-20914000,1366569000,15.22781152
8914800000,4894400000,19500000,537800000,11885700000,12.65154115
4822272,4822272,394305,-55672139,46989341,-16.64122322
2935586000,1684378000,49670000,512611000,2618847000,45.27874537
20653000,20182000,33701000,-101252000,146841000,-59.41176414
5566400000,3232300000,0,-39700000,3570500000,-86.35231322
498264000,221947000,1853000,23653000,11163000000,17.41443542
466877569,320090333,0,128056302,2009978681,57.3766086
257664000,153630000,6647000,-221000,394666000,53.97981121
296500000,189774000,0,-104497000,277209000,2.866769507
1400053000,983657000,515658000,390153000,12383596000,30.50805792
1470797000,617659000,0,365034000,2033058000,18.62522596
5841000000,1368000000,169000000,443000000,5728000000,3.397356681
495063000,156792000,0,9990000,2138630000,-8.457791431
394096000,220654000,0,9328000,635968000,14.8489406
964720000,218304000,27039000,-144597000,761777000,-96.06382958
12330687,1974848,3455300,-10750167,45377325,0
1558200000,552100000,85900000,9400000,3528300000,41.19414932
885732000,783568000,3730000,411566000,14183039000,31.25404187
2395100000,1508900000,672800000,598700000,5900300000,38.41262029
498264000,-1818220000,0,322656000,2354255000,34.82855692
4449000,-18312000,4386000,-40254000,71371000,-59.18918997
436816000,277824000,40320000,63871000,1501433000,34.19308806
18564000,14301000,0,-25322000,49999000,603.7036669
454648000,254009000,0,7016000,350669000,34.09090835
1285622000,377159000,0,49347000,1462125000,22.50106413
1903182000,473255000,128950000,157096000,2524306000,36.34218335
498264000,221947000,0,-123580000,480821000,192.9100621
11763000000,1692000000,153000000,55000000,13232000000,-51.7728237
1501827000,163527000,3052000,25961000,1451616000,-22.6180692
1084636000,392940000,0,-54379000,475517000,-2.006016087
24102000,7931000,0,-61777000,239307000,-95.30801139
21148500000,2318300000,22800000,1149800000,11600700000,13.36644689
8930200000,2740700000,460900000,1497800000,19178300000,50.44988999
181743000,113613000,0,20396000,315571000,-31.191091
19036892000,2527184000,165380000,-156424000,9596845000,18.34270929
1450900000,326400000,3900000,26200000,2045300000,-28.10131215
1818180000,1818180000,408426000,18540000,1213353000,-31.26491468
248069000,168021000,0,-63559000,339793000,157.5488799
3387726000,3387726000,7492000,101496000,4889354000,46.17387435
974579000,266934000,39973000,122880000,2325852000,46.71234425
3236004000,261265000,0,61431000,1659440000,78.13347647
10428000,9865000,6884000,-32575000,37365000,107.3170808
231201000,177500000,0,-157957000,1361155000,72.03494806
17117000,17117000,0,-112356000,300192000,-27.64811336
6934000000,4214300000,519000000,633500000,16334000000,35.10307871
12875664000,3131531000,18542000,715842000,64535245000,18.60030267
346650000,270181000,77015000,73190000,2240817000,-9.328986066
1179307000,210011000,1948000,10104000,600251000,-27.84032896
2015792973,2015792973,10710987163,2750643364,4.30936E+11,-1.264922613
2815241000,1864242000,10000000,242224000,7765029000,38.21056539
723131000,723131000,0,264394000,20695678000,29.85710636
7110130000,463783000,593321000,-95533000,4085133000,42.37007387
1376809000,1376809000,0,428476000,32669192000,23.92743571
2103100000,356500000,93100000,22200000,1573400000,-28.83548959
1447600000,715400000,0,-24000000,4296100000,-2.777786056
3831000000,1172500000,0,394100000,3738600000,25.88257225
4070000000,2144000000,186300000,679900000,5308000000,17.7768145
156473000,91923000,0,-79714000,293070000,-78.64864834
24465005,8633564,0,-34533542,59549111,-63.63636388
324230000,225730000,0,30641000,1439709000,12.14839624
498264000,221947000,0,-210752000,339555000,37.51027531
121064000,121064000,0,34012000,2676003000,1.35949551
267972000,267972000,603590000,83062000,7392805000,20.51323749
16217333333,10038666667,2744000000,4029333333,39620000000,23.44925277
10226683000,1522767000,12441000,165670000,2964472000,-19.78021824
398376000,202760000,0,27681000,1161820000,-29.94923903
9951630000,1446125000,1560344000,51650000,3796807000,121.0466052
147699000,67594000,1937000,-129355000,282959000,42.61714025
1177371000,298233000,212949000,39312000,640538000,-9.978426592
755763000,157106000,127132000,-52548000,2161086000,208.8917346
2091363000,1310458000,919582000,-40475000,8661294000,44.83615408
564000000,238000000,196000000,-17000000,865000000,0.736023219
4448875000,689763000,170214000,223994000,4579294000,36.97397835
1903000000,1634000000,6240000000,169000000,60547000000,-11.81243915
1.34365E+11,29395096393,26526940975,9266094608,1.69248E+11,10.10684358
11601358000,1725093000,1769700000,157772000,5001100000,86.90305424
2677627000,1362701000,311965000,88095000,4087250000,36.66610712
1002372000,242360000,208805000,63809000,1061645000,41.36770795
69510000,51783000,0,-24989000,80319000,-50.41322273
1991233000,360492000,0,4520000,1662042000,9.84210968
1171599000,135766000,413000,-60449000,855457000,30.36918593
2463400000,752600000,71900000,83600000,4531100000,82.14170015
21192000,12766000,0,-32506000,61787000,109.0965917
162720000,80382000,0,-30770000,97637000,123.9524821
612889000,308353000,44079000,64246000,1217314000,-22.50000248
2971929000,1525980000,26424000,446187000,5278563000,-30.26129868
231361000,215157000,26804000,-13081000,1314133000,31.2867394
4454000000,411000000,41000000,179000000,2073000000,39.91696778
1213989000,435276000,37867000,104021000,1526371000,76.04621526
51495000,50349000,0,-197611000,719558000,2.372957418
527676000,382850000,12705000,-39164000,1921415000,34.23679801
2702900000,1120700000,47100000,100500000,2715400000,107.3844652
532093000,196688000,0,92418000,1223428000,55.25362998
33558000,33558000,0,-67698000,407253000,73.74255259
258721000,129444000,4486000,-52627000,313939000,-52.116978
617013000,275955000,0,18977000,2135158000,20.1716723
509926000,509926000,0,156435000,12337588000,19.75326467
220808000,220808000,875000000,98927000,9449547000,12.36110024
